Daily Discharge and Daily Water Level
  ID,PARAM,TYPE,YEAR,DD,Jan,SYM,Feb,SYM,Mar,SYM,Apr,SYM,May,SYM,Jun,SYM,Jul,SYM,Aug,SYM,Sep,SYM,Oct,SYM,Nov,SYM,Dec,SYM
01AN002,1,1,1991,30,8.7,B,,,53,B,54.9,,21.7,,6.15,,2.33,,5.17,,40,,30.1,,12,,4.1,B
01AN002,1,1,1991,31,8.6,B,,,46,B,,,17.4,,,,2.28,,28.3,,,,25.1,,,,3.9,B
01AN002,1,1,1992,1,3.8,B,4.41,B,2.42,B,75,B,41.8,,7.61,,10.3,,17.8,,2.87,,2.02,,19,,13.3,
01AN002,1,1,1992,2,3.65,B,4.15,B,2.39,B,120,B,38.2,,7.34,,8.91,,51.5,,2.74,,1.9,,16.1,,12.3,
01AN002,1,1,1992,3,3.52,B,3.95,B,2.32,B,118,B,37.1,,7.23,,7.77,,35.5,,2.93,,2.04,,14,,11.8,
01AN002,1,1,1992,4,3.41,B,3.78,B,2.28,B,115,B,40.8,,6.82,,7.05,,24.4,,2.84,,2.01,,12.8,,11.3,
01AN002,1,1,1992,5,4.2,B,3.6,B,2.22,B,111,B,37.9,,6.22,,6.66,,19.4,,2.66,,1.88,,14.6,,10.4,
01AN002,1,1,1992,6,7,B,3.4,B,2.2,B,103,B,33.3,,5.81,,6.66,,15.4,,2.61,,1.88,,16.7,,8.32,
01AN002,1,1,1992,7,11.9,B,3.3,B,2.19,B,95,B,31.5,,6.89,,6.79,,11.7,,2.45,,1.82,,16.7,,7.4,B
01AN002,1,1,1992,8,10,B,3.19,B,4,B,90,B,29.7,,8.71,,8.11,,9.37,,2.44,,1.79,,14.3,,7.05,B
01AN002,1,1,1992,9,9.31,B,3.07,B,6.3,B,86,B,31.8,,7.96,,7.59,,7.95,,2.43,,1.82,,11.8,,6.7,B
01AN002,1,1,1992,10,8.2,B,2.98,B,7.5,B,82.1,,46.3,,7,,11.5,,6.92,,2.35,,2.1,,9.55,,6.5,B
01AN002,1,1,1992,11,7,B,2.88,B,9.3,B,80.8,,43.4,,6.13,,11.2,,6.51,,2.22,,5.92,,10.2,,6.2,B
01AN002,1,1,1992,12,6.3,B,2.8,B,11.5,B,71.5,,35.8,,5.52,,10.7,,6.04,,2.27,,10.5,,11.9,,6,B
01AN002,1,1,1992,13,5.9,B,2.75,B,12.7,B,55.9,,32,,6.06,,16,,5.35,,2.09,,9.03,,20.6,,5.75,B
01AN002,1,1,1992,14,5.5,B,2.68,B,11.9,B,49.4,,33.2,,5.98,,43.1,,5.06,,2.09,,7.14,,44.7,,5.5,B
01AN002,1,1,1992,15,8,B,2.65,B,10.9,B,45.6,,39.9,,5.69,,50.2,,4.64,,2.17,,6.01,,33.4,,5.4,B
01AN002,1,1,1992,16,11.5,B,2.59,B,10,B,47.2,,34.5,,5.83,,34.7,,4.48,,2.12,,4.91,,25.3,,5.25,B
01AN002,1,1,1992,17,10,B,2.54,B,9.2,B,50.8,,28.9,,5.98,,21.9,,4.59,,2.13,,4.46,,20.4,,5.1,B
01AN002,1,1,1992,18,8.5,B,2.5,B,8.82,B,59.2,,25.1,,5.2,,18.5,,5.07,,2.17,,3.97,,16.7,,30.5,
01AN002,1,1,1992,19,7.8,B,2.83,B,8,B,71.2,,22.2,,4.52,,24.5,,7.67,,2.1,,3.71,,11,,40.9,
01AN002,1,1,1992,20,6.8,B,3.22,B,7.7,B,79.5,,19.8,,3.97,,18.6,,7.05,,1.95,,3.97,,10.6,,46.8,
01AN002,1,1,1992,21,5.5,B,3.08,B,7.3,B,90.5,,18.1,,3.8,,14.7,,6,,1.9,,4.01,,12.2,,69.6,
01AN002,1,1,1992,22,4.8,B,2.99,B,7,B,98.9,,17.4,,7.62,,12.3,,5.37,,1.88,,4.02,,15,,59.2,
01AN002,1,1,1992,23,4.44,B,2.92,B,6.7,B,83.5,,15.9,,11.1,,10.2,,4.77,,2.46,,3.78,,15.9,,52.8,
01AN002,1,1,1992,24,7.8,B,2.85,B,6.5,B,63.9,A,14.4,,11.5,,8.59,,4.37,,2.46,,3.73,,15.2,,43.3,
01AN002,1,1,1992,25,10.4,B,2.79,B,6.3,B,52.4,,13.5,,12.2,,7.29,,3.95,,2.17,,10.3,,13.8,,37,B
01AN002,1,1,1992,26,7.3,B,2.69,B,6.1,B,45.6,,12.4,,25.1,,6.55,,3.6,,2.06,,49.4,,12.8,,29,B
01AN002,1,1,1992,27,6.6,B,2.6,B,7.5,B,39.5,,11.3,,20,,6.75,,3.67,,1.95,,101,,18.8,,22,B
01AN002,1,1,1992,28,5.99,B,2.55,B,24,B,38.1,,10.4,,18.2,,6.55,,3.49,,1.97,,71,,20.9,,18.5,B
01AN002,1,1,1992,29,5.45,B,2.48,B,38,B,38.1,,9.79,,15.3,,5.93,,3.57,,1.94,,46.2,,17.4,,15,B
01AN002,1,1,1992,30,5.1,B,,,70,B,40.6,,9.03,,12,,5.21,,3.49,,2.15,,32.2,,15.1,,13,B
01AN002,1,1,1992,31,4.75,B,,,65,B,,,8.19,,,,4.87,,3.19,,,,23.7,,,,11.7,B
01AN002,1,1,1993,1,8.6,B,3,B,3.26,B,35,B,31.6,,96.3,,16.8,,4.4,E,2.25,,4.77,,36.8,,18.7,
01AN002,1,1,1993,2,7.5,B,2.8,B,3.17,B,30,B,28.6,,76.9,,14.3,,4.12,E,2.1,,3.94,,50.2,,17.3,
01AN002,1,1,1993,3,7,B,2.6,B,3.02,B,26,B,25.4,,59.9,,12.7,,3.81,E,2.07,,4.35,,43.1,,18.2,
01AN002,1,1,1993,4,6.5,B,2.46,B,2.95,B,24,B,23.2,,47.5,,16.3,,3.55,E,2.37,,8.57,,35.3,,16,
01AN002,1,1,1993,5,20,B,2.36,B,2.8,B,22.5,B,22,,42.5,,19.8,,3.38,E,2.56,,14.1,,30,,18,
01AN002,1,1,1993,6,31,B,2.2,B,2.67,B,30,B,22.1,,34.5,,16.8,,3.2,E,2.46,,17.4,,54.5,,33.1,
01AN002,1,1,1993,7,27,B,2.11,B,2.6,B,45,B,24.8,,67.8,,13.8,,3.1,E,2.25,,13.2,,60.7,,29.5,
01AN002,1,1,1993,8,22,B,2.02,B,2.55,B,58,B,22.1,,108,,11.5,,2.98,E,2.06,,10.7,,43.7,,24.3,
01AN002,1,1,1993,9,18,B,1.97,B,2.45,B,70,B,19.9,,73.6,,10.1,,2.8,E,1.87,,9.41,,33.2,,20.4,
01AN002,1,1,1993,10,15,B,1.93,B,2.34,B,95,B,18,,59.5,,9.2,,2.6,E,2.21,,8.98,,27.5,,18.1,
01AN002,1,1,1993,11,12.7,B,1.87,B,2.23,B,120,B,16.5,A,69,,8.66,,2.4,E,3.81,,7.96,,23.3,,18.6,
01AN002,1,1,1993,12,11.1,B,1.79,B,2.12,B,138,B,16.8,A,50.8,,7.9,,2.2,E,3.25,,7.2,,20.8,,51.8,
01AN002,1,1,1993,13,9,B,1.73,B,2,B,111,,37.3,,38.6,,7.25,,2.23,E,2.7,,14.7,,19.2,,48.2,
01AN002,1,1,1993,14,7.5,B,2.4,B,2.22,B,76.3,,51.9,,30.2,,6.51,,2.52,E,2.4,,20.3,,18.5,,36.5,
01AN002,1,1,1993,15,6.4,B,3.43,B,2.8,B,52.9,,38.7,,24.5,,6.2,A,2.42,E,2.29,,15.5,,19.9,,33.9,
01AN002,1,1,1993,16,5.5,B,2.9,B,3.2,B,48.3,,30.7,,20.7,,7.1,E,2.25,E,2.97,,12.8,,22.2,,32.2,
01AN002,1,1,1993,17,4.9,B,2.6,B,3.6,B,46.5,,25.6,,17.5,,8.9,E,2,E,3.03,,11,,21.5,,25.7,
01AN002,1,1,1993,18,4.2,B,6.8,B,4,B,109,,21.7,,15.2,,7.5,E,3.1,E,2.62,,11.4,,21.2,,20.6,
01AN002,1,1,1993,19,3.7,B,6.4,B,3.4,B,94.6,,18.6,,13.7,,6.5,E,3.6,E,2.58,,13.6,,20.2,,18.6,
01AN002,1,1,1993,20,3.3,B,6,B,3.18,B,83.9,,17.3,,12.8,,5.3,E,2.95,E,2.41,,12.1,,34.1,,23.8,
01AN002,1,1,1993,21,3,B,5.6,B,2.93,B,69.5,,25.5,,12.1,,9.1,E,2.7,E,2.25,,10.5,,51.2,,20.9,
01AN002,1,1,1993,22,3.6,B,5.24,B,2.74,B,76.2,,41.4,,16,,8.1,E,2.42,E,2.17,,31.9,,38.9,,39.4,
01AN002,1,1,1993,23,5,B,5,B,2.68,B,119,,32.5,,127,,7.3,E,2.12,E,2.07,,40.6,,30.9,,36.6,
01AN002,1,1,1993,24,6.35,B,4.7,B,4,B,103,,26.2,,133,,8.2,E,2.05,E,2.07,,31.1,,24.5,,24,
01AN002,1,1,1993,25,7.4,B,4.42,B,4.8,B,72.6,,21.4,,75.6,,7.8,E,2.54,A,2.11,,23.6,,16.7,B,18.5,
01AN002,1,1,1993,26,5.6,B,4.17,B,5.49,B,60.4,,19,,48,,6,E,2.61,,1.98,,18.6,,15.8,B,18.9,
01AN002,1,1,1993,27,4.7,B,3.9,B,9,B,59.8,,17.5,,34.3,,5.4,E,2.48,,2.49,,15.4,,15.2,B,15.2,B
01AN002,1,1,1993,28,4.02,B,3.65,B,14,B,49.3,,16.5,,25.8,,5.2,E,2.32,,14.3,A,55.8,,17.2,,13.6,B
01AN002,1,1,1993,29,3.76,B,,,30,B,41.5,,21.1,,21,,5.05,E,2.23,,11,E,66.5,,28.9,,12.5,B
01AN002,1,1,1993,30,3.4,B,,,54,B,35.4,,143,,18.2,,4.98,E,2.27,,6.2,A,47,,27.8,,11.3,B
01AN002,1,1,1993,31,3.18,B,,,44,B,,,157,,,,4.7,E,2.27,,,,36.8,,,,10.5,B
01AN002,1,1,1994,1,15.6,B,12,B,4.95,B,22,B,42,E,23,E,10.5,,4.18,,1.92,,1.92,,2.38,,11.2,B
01AN002,1,1,1994,2,14.6,B,10.8,B,4.7,B,21,B,50,E,21.5,E,10.1,,3.77,,1.81,,1.81,,6.15,,10.1,B
01AN002,1,1,1994,3,13.2,B,9.8,B,4.45,B,22,B,52,E,20.4,E,9.71,,3.62,,1.71,,1.72,,8.72,,9,B
01AN002,1,1,1994,4,12.5,B,8.8,B,4.8,B,28,B,49,E,18.3,E,8.99,,3.56,,1.78,,1.68,,7.28,,8,B
01AN002,1,1,1994,5,12.1,B,7.9,B,4.7,B,34,B,47,E,17,E,8.49,,3.54,,1.72,,1.67,,5.73,,9.5,B
01AN002,1,1,1994,6,11.7,B,7.4,B,4.6,B,46,B,61,E,15,E,8.19,,5.91,,2.14,,1.6,,4.89,,16,B
01AN002,1,1,1994,7,11.4,B,7,B,4.82,B,58,B,82,E,16,E,7.3,,4.79,,3,,1.56,,7.91,,20,B
01AN002,1,1,1994,8,11.2,B,6.6,B,5.3,B,74,B,74,E,16.8,E,6.66,,3.78,,2.94,,1.57,,9.06,,16.2,B
01AN002,1,1,1994,9,11,B,6.3,B,5.8,B,100,B,81,E,14.5,E,6.52,,3.35,,2.61,,1.6,,7.57,,14.6,B
01AN002,1,1,1994,10,10.8,B,6,B,6.3,B,143,B,91,E,12.8,E,6.5,,2.98,,2.42,,1.52,,6.48,,13.2,B
01AN002,1,1,1994,11,10.6,B,5.7,B,7.5,B,148,,74,E,11,E,6.22,,2.94,,2.66,,1.56,,5.66,,11.5,B
01AN002,1,1,1994,12,10.4,B,5.5,B,13.8,B,138,,56,E,10,E,5.54,,2.86,,3.53,,1.51,,4.87,,10.5,B
01AN002,1,1,1994,13,10.3,B,5.3,B,12.6,B,140,,80.6,A,11,E,4.97,,2.52,,2.99,,1.5,,4.44,,9.5,B
01AN002,1,1,1994,14,10.1,B,5.1,B,12.3,B,197,,119,,13.5,E,4.62,,2.43,,2.73,,1.44,,4.18,,8.7,B
01AN002,1,1,1994,15,10,B,4.95,B,16,B,218,,114,,16,E,4.38,,2.67,,2.54,,1.39,,3.92,,8,B
01AN002,1,1,1994,16,9.9,B,4.8,B,24,B,186,,82.8,,12.8,E,4.21,,2.56,,2.33,,1.4,,3.7,,7.4,B
01AN002,1,1,1994,17,10.6,B,4.65,B,38,B,252,,60.9,,10.2,E,4.07,,2.58,,2.3,,1.42,,3.48,,6.7,B
01AN002,1,1,1994,18,11.4,B,4.5,B,47,B,193,,49.5,,9,E,4.11,,2.34,,2.38,,1.48,,3.13,,6.4,B
01AN002,1,1,1994,19,12.5,B,4.4,B,44,B,125,,44.8,,16.5,E,3.84,,2.36,,2.29,,1.47,,3.84,,6,B
01AN002,1,1,1994,20,14,B,4.6,B,40,B,98.2,,41.8,A,18,E,3.85,,2.34,,2.16,,1.46,,3.98,,5.65,B
01AN002,1,1,1994,21,13,B,5.2,B,35,B,84.4,,36,E,14,E,3.72,,2.49,,2.06,,1.58,,3.38,,5.3,B
01AN002,1,1,1994,22,11.5,B,6,B,32,B,67,,32,E,48,E,3.77,,2.36,,1.9,,2.01,,6.2,,5,B
01AN002,1,1,1994,23,10.3,B,7,B,30,B,54.7,,29.5,E,40.9,A,4.69,,2.29,,1.69,,3.19,,10.9,,4.75,B
01AN002,1,1,1994,24,9.5,B,6.6,B,28.8,B,48.8,,25.5,E,26.8,,4.38,,2.21,,1.79,,3.04,,8.09,,4.5,B
01AN002,1,1,1994,25,8.9,B,6.25,B,27.8,B,46.2,,28,E,19.9,,3.92,,1.96,,1.86,,2.66,,9.4,B,4.25,B
01AN002,1,1,1994,26,8.3,B,5.8,B,27,B,41.2,,38,E,16.7,,3.58,,1.93,,1.78,,2.39,,8.2,B,4,B
01AN002,1,1,1994,27,7.9,B,5.5,B,26,B,39.8,,64,E,14.8,,6.93,,1.94,,1.74,,2.13,,7,B,3.85,B
01AN002,1,1,1994,28,7.5,B,5.2,B,25.2,B,50.2,,50,E,13.8,,8.27,,1.84,,1.83,,2.02,,6.3,B,3.7,B
01AN002,1,1,1994,29,8.5,B,,,24.3,B,46,,47,E,12.8,,6.64,,1.88,,1.8,,1.92,,9,B,3.55,B
01AN002,1,1,1994,30,14.8,B,,,23.7,B,44,E,29,E,11.7,,5.36,,1.98,,1.89,,1.89,,12.5,B,3.4,B
01AN002,1,1,1994,31,13.3,B,,,22.8,B,,,25.5,E,,,4.38,,1.97,,,,1.92,,,,3.25,B
01AN002,1,1,1995,1,3.21,B,7.06,B,5.24,B,24.5,B,47.9,,13.1,A,4.1,,2.13,E,1.33,,1.34,,28.4,,11,B
01AN002,1,1,1995,2,3.08,B,6.92,B,5.07,B,24.7,B,46.5,,10.6,E,6.54,,2.02,E,1.33,,1.44,,20.5,,14,
01AN002,1,1,1995,3,2.99,B,6.76,B,4.97,B,22.2,B,44.7,,10.6,E,6.36,,1.91,E,1.28,,1.53,,25.5,,13.2,B
01AN002,1,1,1995,4,2.9,B,6.5,B,4.75,B,20.4,B,41,,12.6,E,5.58,,1.81,E,1.16,,1.56,,45.7,,12.3,B
01AN002,1,1,1995,5,2.77,B,6.79,B,4.64,B,19.4,B,37.4,,10.6,A,4.59,,2.1,E,1.12,,1.52,,47.8,,11.8,B
01AN002,1,1,1995,6,2.71,B,7.16,B,4.61,B,19,B,35.4,,9.31,,3.89,,2,E,1.38,,1.57,,34.9,,12.2,B
01AN002,1,1,1995,7,2.85,B,6.79,B,4.59,B,18.6,B,49.1,,8.69,,3.36,,1.96,E,1.39,,1.79,,25.8,,12.4,B
01AN002,1,1,1995,8,3.76,B,6.34,B,5.88,B,18.2,B,93.3,,8.4,,2.99,,1.83,E,1.51,,2.02,,57.6,,10.3,B
01AN002,1,1,1995,9,4.24,B,6.14,B,8.52,B,19.4,B,127,,7.72,,3.07,,1.75,A,1.63,,2.44,,107,,9.04,B
01AN002,1,1,1995,10,4.49,B,5.93,B,29.9,B,20.7,B,117,,7.05,,3.18,,1.84,,1.5,,2.31,,66.6,,8.19,B
01AN002,1,1,1995,11,4.1,B,5.77,B,40.1,B,21.2,B,98.1,,6.56,,3.29,,1.72,,1.32,,2.23,,45.2,,7.81,B
01AN002,1,1,1995,12,3.81,B,5.6,B,37.5,B,43.9,B,78.7,,6.36,,3.15,,1.75,,1.22,,2.2,,36.2,,7.45,B
01AN002,1,1,1995,13,3.68,B,5.46,B,35.6,B,50.2,,62,,6.78,,2.78,,1.96,,1.24,,2.29,,30.6,,6.88,B
01AN002,1,1,1995,14,3.96,B,5.3,B,33.9,B,82.8,,49.3,,6.36,,2.75,,1.91,,1.22,,2.23,,24.5,,6.64,B
01AN002,1,1,1995,15,4.26,B,5.1,B,31.6,B,124,,40.9,,5.99,,2.53,,1.75,,1.59,,2.79,,29.2,,6.39,B
01AN002,1,1,1995,16,14.1,B,5.26,B,30.2,B,139,,35.4,,6.19,,2.27,,1.59,,1.58,,4.39,A,67.6,,6.19,B
01AN002,1,1,1995,17,26,B,5.53,B,28.8,B,134,,31.3,,5.66,,2.21,,1.67,,1.43,,3.98,,66.1,,5.97,B
01AN002,1,1,1995,18,29.3,B,5.51,B,28,B,144,,34.5,,5.26,,2.63,,1.64,,3.27,,3.35,,67.4,,5.8,B
01AN002,1,1,1995,19,20,B,5.32,B,27.1,B,134,,39.4,,5.04,,3.92,,1.46,,3.62,,3.02,,50,,5.38,B
01AN002,1,1,1995,20,15.5,B,5.18,B,26.2,B,139,,33.6,,4.68,,3.49,A,1.41,,2.74,,2.67,,38.7,,5.2,B
01AN002,1,1,1995,21,13.2,B,5.1,B,25.6,B,132,,29.5,,4.14,,3.09,E,1.3,,2.15,,2.43,,32.1,,5.31,B
01AN002,1,1,1995,22,12,B,5.03,B,29.4,B,129,,24.9,,3.69,,3.13,E,1.14,,1.81,,3.89,,40,,6.11,B
01AN002,1,1,1995,23,11.3,B,4.85,B,34.3,B,117,,21.7,,3.45,,3.51,E,1.21,,1.68,,9.31,,46.1,,6.09,B
01AN002,1,1,1995,24,10.7,B,5.25,B,34.5,B,104,,19.5,,3.28,,3.25,E,1.46,,1.69,,7.19,,36.8,,5.76,B
01AN002,1,1,1995,25,10,B,5.78,B,30,B,91.5,,19.1,,3.27,,2.39,E,1.8,,1.57,,5.98,,29.5,,5.54,B
01AN002,1,1,1995,26,9.4,B,5.53,B,27.3,B,81.1,,16.7,,3.29,,2.19,E,1.76,,1.52,,5.26,,24.5,,5.4,B
01AN002,1,1,1995,27,8.68,B,5.42,B,26.5,B,74.5,,14.9,,3.12,,2.18,E,1.6,,1.47,,4.4,,20.2,B,5.42,B
01AN002,1,1,1995,28,8.33,B,5.29,B,25.7,B,67.6,,13.4,,3.02,,2.81,E,1.47,,1.48,,4.26,,16.5,B,5.65,B
01AN002,1,1,1995,29,7.99,B,,,24.1,B,59.3,,12.6,,2.8,,2.35,E,1.33,,1.39,,52.9,,13.5,B,5.4,B
01AN002,1,1,1995,30,7.74,B,,,24,B,51.5,,14.3,,2.7,,2.3,E,1.3,,1.3,,57.7,,10.9,B,5.24,B
01AN002,1,1,1995,31,7.49,B,,,24.4,B,,,14.3,,,,2.25,E,1.36,,,,42.5,,,,5.06,B
01AN002,1,1,1996,1,4.88,B,43.3,B,27,,26.5,,47,,32.4,,4.93,,12.6,,2.87,,4.91,,20.1,,7.25,B
01AN002,1,1,1996,2,4.68,B,31.7,B,23.5,B,32.2,,52.6,,25.1,,4.92,,12.1,,2.85,,4.3,,16.7,,14,B
01AN002,1,1,1996,3,4.59,B,26.8,B,20.4,B,32.4,,48.8,,20.2,,4.57,,10.6,,2.8,,4.26,,14.5,,43.2,B
01AN002,1,1,1996,4,4.49,B,22.6,B,17.2,B,29.5,,45.1,,19.9,,4.72,,9.8,,2.82,,4.48,,13.4,,44.3,
01AN002,1,1,1996,5,4.39,B,15.8,B,16,B,31.8,,55.3,,20,,5.92,,11.3,,2.7,,4.26,,12,,33.2,
01AN002,1,1,1996,6,4.3,B,11.6,B,14.9,B,43.4,,54.2,,17.5,,5.62,,9.9,,2.57,,3.91,,11.5,,26.7,
01AN002,1,1,1996,7,4.21,B,10.4,B,13.9,B,47.1,,42.8,,15.2,,6.31,,8.47,,2.49,,3.61,,11.2,,23.2,
01AN002,1,1,1996,8,4.14,B,9.21,B,12.3,B,46.2,,36.2,,14.7,,5.88,,7.49,,2.36,,3.5,,13.2,,19.7,
01AN002,1,1,1996,9,4.06,B,8.64,B,13,B,38.1,,31.1,,13.2,,21.5,,7.02,,2.44,,4.72,,14.4,,44.1,
01AN002,1,1,1996,10,3.95,B,9.24,B,13.8,B,34.5,,27.3,,11.6,,41.3,,7.09,,3.41,,13.7,,20.7,,41.2,
01AN002,1,1,1996,11,3.84,B,8.43,B,12.8,B,37.3,,35,,11,,26.5,,6.83,,3.44,,14.8,,57.4,,31.8,
01AN002,1,1,1996,12,3.78,B,8,B,12,B,50.5,,120,,10.6,,17,,6.21,,3.05,,12.5,,48.9,,25.2,
01AN002,1,1,1996,13,3.88,B,7.61,B,11.7,B,69.5,,155,,11.3,,12.5,,5.72,,2.83,,10.2,,34.9,,19.9,
01AN002,1,1,1996,14,3.97,B,7.22,B,12.3,B,71.6,,95.5,,11.8,,89.1,,5.29,,4.26,,9,,25.3,,17.9,
01AN002,1,1,1996,15,4.01,B,6.97,B,13,B,69.8,,63.4,,11.5,,130,,4.9,,8.17,,8.78,,18.5,,17.7,
01AN002,1,1,1996,16,3.97,B,6.71,B,17,B,79.7,,48,,10.1,,94.7,,4.59,,7.45,,8.05,,15.5,,16.7,
01AN002,1,1,1996,17,3.93,B,6.48,B,17.3,B,92.4,,39.8,,8.89,,63.9,,4.42,,5.94,,7.08,,14.8,,15.9,
01AN002,1,1,1996,18,4.04,B,6.31,B,17.2,B,100,,38.5,,9.13,,45.2,,4.34,,4.9,,6.3,,13.7,,29,
01AN002,1,1,1996,19,8.96,B,6.13,B,16.9,B,93.8,,35.6,,8.59,,32.4,,4.35,,4.86,,5.71,,12.9,,38.6,
01AN002,1,1,1996,20,19.9,B,5.97,B,17.9,B,86.5,,35.5,,7.55,,58.2,,4.13,,4.94,,5.28,,14,,80.3,
01AN002,1,1,1996,21,99.4,B,5.76,B,29.9,B,132,,48.7,,6.71,,73.3,,3.86,,4.71,,4.83,,17.1,,75.4,
01AN002,1,1,1996,22,81.2,B,6.46,B,49.1,B,156,,57.5,,6.27,,69.5,,3.91,,4.1,,4.68,,17.4,,50.4,
01AN002,1,1,1996,23,73.3,B,10.7,B,93.1,B,129,,53.1,,5.87,,47.1,,3.98,,3.64,,7.04,,16.7,,38.6,
01AN002,1,1,1996,24,69.7,B,39.4,B,85.2,,114,,59.7,,5.44,,34.9,,3.84,,3.43,,8.88,,15,,30.9,
01AN002,1,1,1996,25,154,B,117,B,72.7,,98.3,,47.2,,5.28,,28.7,,3.67,,3.28,,8.87,,11.3,,75.3,
01AN002,1,1,1996,26,142,,100,,69,,78.8,,37.1,,7.12,,24.3,,3.44,,4.1,,8.36,,11.5,,82,
01AN002,1,1,1996,27,114,,60.3,,74.6,,80.3,,30.9,,8.37,,29.1,,3.58,,5.55,,7.46,,8.41,,58.7,
01AN002,1,1,1996,28,95,,43.3,,61.9,A,82.8,,26.5,,7.34,,25,,3.51,,5.89,,6.97,,7.1,B,44.2,
01AN002,1,1,1996,29,91.4,,34.2,,46.5,,66.5,,23.3,,6.09,,20.3,,3.2,,5.34,,17.4,,6.2,B,39.6,
01AN002,1,1,1996,30,71.5,,,,35.6,,52.6,,30.7,,5.2,,17,,3.11,,5.3,,24.3,,5.21,B,51.5,
01AN002,1,1,1996,31,53.1,,,,29.3,,,,39.5,,,,14.4,,2.94,,,,21.1,,,,43.5,B
01AN002,1,1,1997,1,37,B,7.9,B,4.05,B,46,B,139,,21.8,,17.4,,3.86,,1.93,,2.69,,4.57,,2.57,B
01AN002,1,1,1997,2,32,B,7.5,B,4.44,B,40,B,185,,19.1,,34.9,,3.66,,1.91,,2.46,,4.71,,2.66,B
01AN002,1,1,1997,3,29,B,7,B,5.83,B,34,B,153,,16.7,,23,,3.49,,2.72,,2.31,,6.7,,2.46,B
01AN002,1,1,1997,4,26,B,6.75,B,5.5,B,32,B,124,,15.3,,30.7,,3.24,,4.11,,2.18,,6.59,,2.39,B
01AN002,1,1,1997,5,24,B,6.95,B,5.2,B,30,B,113,,14.1,,69.6,,3.23,,3.47,,2.1,,6.47,,2.3,B
01AN002,1,1,1997,6,22,B,7.5,B,5,B,34,B,89.5,,14.8,,48.9,,3.42,,2.89,,2.12,,6.42,,2.22,B
01AN002,1,1,1997,7,20,B,7,B,4.8,B,42,B,84.7,,14.9,,30.2,,3.24,,2.56,,2.08,,5.64,,2.19,B
01AN002,1,1,1997,8,19,B,6.6,B,4.6,B,57,B,83.5,,13.1,,20,,3.02,,2.39,,1.93,,4.9,,2.13,B
01AN002,1,1,1997,9,18,B,6.32,B,4.45,B,67,B,73.3,,11.6,,16.2,,2.87,,2.4,,1.81,,4.56,,2.09,B
01AN002,1,1,1997,10,17,B,6.04,B,4.3,B,56,B,63,,10.4,,26.5,,2.81,,2.76,,1.79,,7.24,,2.02,B
01AN002,1,1,1997,11,16,B,5.79,B,4.2,B,50,B,54.2,,9.65,,34.4,,2.75,,3.14,,1.77,,11.7,,1.99,B
01AN002,1,1,1997,12,15,B,5.41,B,4.1,B,49.9,B,48.2,,8.74,,21.9,,2.71,,2.84,,1.75,,10.6,B,1.97,B
01AN002,1,1,1997,13,14,B,5.19,B,4,B,63.5,B,43.5,,8.34,,15.8,,2.68,,2.77,,1.7,,7.5,B,1.93,B
01AN002,1,1,1997,14,13.3,B,5.2,B,3.85,B,56,B,46.1,,8.35,,12.7,,2.79,,2.66,,1.72,,5.8,B,1.89,B
01AN002,1,1,1997,15,12.6,B,5.4,B,5,B,52.5,B,54.7,,7.75,,10.7,,2.89,,2.46,,1.74,,4.98,B,1.84,B
01AN002,1,1,1997,16,14,B,5.1,B,11.6,B,56,B,52.8,,6.92,,9.35,,3.03,,2.26,,1.75,,4.4,B,1.81,B
01AN002,1,1,1997,17,26.2,B,4.8,B,10.1,B,72,B,63.2,,6.55,,9.05,,3.62,,2.06,,1.76,,4,B,1.78,B
01AN002,1,1,1997,18,18,B,4.64,B,9,B,100,B,50.5,,7.37,,10.3,,3.13,,1.97,,1.74,,3.75,B,1.76,B
01AN002,1,1,1997,19,15,B,4.93,B,8.4,B,87.5,B,41.4,,8.97,,8.87,,2.74,,1.95,,1.71,,3.55,B,1.74,B
01AN002,1,1,1997,20,13.1,B,4.68,B,7.9,B,80,B,36,,11.9,,7.79,,2.58,,2.19,,1.71,,3.4,B,1.72,B
01AN002,1,1,1997,21,11.9,B,4.8,B,7.4,B,100,B,39.9,,9.73,,6.97,,2.41,,4.49,,1.68,,3.5,B,1.7,B
01AN002,1,1,1997,22,11,B,5.62,B,7.1,B,117,,39.5,,9.38,,6.29,,2.39,,4.7,,1.66,,3.25,B,1.68,B
01AN002,1,1,1997,23,11.6,B,5.04,B,6.8,B,135,,39.5,,21.1,,5.78,,2.45,,4.07,,1.65,,3.06,B,1.69,B
01AN002,1,1,1997,24,10.1,B,4.79,B,6.65,B,136,,34.9,,22.6,,5.27,,2.43,,4.31,,1.63,,2.98,B,1.7,B
01AN002,1,1,1997,25,10.3,B,4.61,B,6.4,B,133,,31.2,,16.8,,4.89,,2.34,,3.98,,1.6,,2.85,B,1.73,B
01AN002,1,1,1997,26,12,B,4.42,B,7.5,B,108,,43.8,,36.1,,4.57,,2.23,,3.52,,1.66,,2.76,B,1.95,B
01AN002,1,1,1997,27,11.2,B,4.23,B,8.5,B,96.6,,43,,49.7,,4.43,,2.15,,3.24,,1.59,,2.7,B,1.79,B
01AN002,1,1,1997,28,10.2,B,4.17,B,10,B,96,,34.7,,45.1,,4.88,,2.14,,2.94,,3.21,,2.64,B,1.73,B
